Task ID,Dataset,unique_id,model_created,model_run,description,Code,Test Result,Post,original correctness,naive no fsl correctness,data file
Mbpp_567,mbpp,Mbpp_567_gpt-4o,gpt-4o,gpt-4o-mini-2024-07-18,Write a function to check whether a specified list is sorted or not.,"def issort_list(lst):
    for i in range(len(lst) - 1):
        if lst[i] > lst[i + 1]:
            return False
    return True

# Test cases
assert issort_list([1, 2, 4, 6, 8, 10, 12, 14, 16, 17]) == True
assert issort_list([1, 2, 4, 6, 8, 10, 12, 14, 20, 17]) == False
assert issort_list([1, 2, 4, 6, 8, 10, 15, 14, 20]) == False
",,post,True,False,pilot_mbpp2.json
Mbpp_567,mbpp,Mbpp_567_gpt-4o,gpt-4o,gpt-4o-mini-2024-07-18,Write a function to check whether a specified list is sorted or not.,"def issort_list(lst):
    for i in range(len(lst) - 1):
        if lst[i] > lst[i + 1]:
            return False
    return True

# Test cases
assert issort_list([1, 2, 4, 6, 8, 10, 12, 14, 16, 17]) == True
assert issort_list([1, 2, 4, 6, 8, 10, 12, 14, 20, 17]) == False
assert issort_list([1, 2, 4, 6, 8, 10, 15, 14, 20]) == False
",,post,True,True,pilot_mbpp2.json
Mbpp_567,mbpp,Mbpp_567_gpt-4o,gpt-4o,gpt-4o-mini-2024-07-18,Write a function to check whether a specified list is sorted or not.,"def issort_list(lst):
    for i in range(len(lst) - 1):
        if lst[i] > lst[i + 1]:
            return False
    return True

# Test cases
assert issort_list([1, 2, 4, 6, 8, 10, 12, 14, 16, 17]) == True
assert issort_list([1, 2, 4, 6, 8, 10, 12, 14, 20, 17]) == False
assert issort_list([1, 2, 4, 6, 8, 10, 15, 14, 20]) == False
",,post,True,True,pilot_mbpp2.json
Mbpp_567,mbpp,Mbpp_567_gpt-4o,gpt-4o,gpt-4o-mini-2024-07-18,Write a function to check whether a specified list is sorted or not.,"def issort_list(lst):
    for i in range(len(lst) - 1):
        if lst[i] > lst[i + 1]:
            return False
    return True

# Test cases
assert issort_list([1, 2, 4, 6, 8, 10, 12, 14, 16, 17]) == True
assert issort_list([1, 2, 4, 6, 8, 10, 12, 14, 20, 17]) == False
assert issort_list([1, 2, 4, 6, 8, 10, 15, 14, 20]) == False
",,post,True,True,pilot_mbpp2.json
Mbpp_567,mbpp,Mbpp_567_gpt-4o,gpt-4o,gpt-4o-mini-2024-07-18,Write a function to check whether a specified list is sorted or not.,"def issort_list(lst):
    for i in range(len(lst) - 1):
        if lst[i] > lst[i + 1]:
            return False
    return True

# Test cases
assert issort_list([1, 2, 4, 6, 8, 10, 12, 14, 16, 17]) == True
assert issort_list([1, 2, 4, 6, 8, 10, 12, 14, 20, 17]) == False
assert issort_list([1, 2, 4, 6, 8, 10, 15, 14, 20]) == False
",,post,True,True,pilot_mbpp2.json
Mbpp_567,mbpp,Mbpp_567_gpt-4o,gpt-4o,gpt-4o-mini-2024-07-18,Write a function to check whether a specified list is sorted or not.,"def issort_list(lst):
    for i in range(len(lst) - 1):
        if lst[i] > lst[i + 1]:
            return False
    return True

# Test cases
assert issort_list([1, 2, 4, 6, 8, 10, 12, 14, 16, 17]) == True
assert issort_list([1, 2, 4, 6, 8, 10, 12, 14, 20, 17]) == False
assert issort_list([1, 2, 4, 6, 8, 10, 15, 14, 20]) == False
",,post,True,True,pilot_mbpp2.json
Mbpp_567,mbpp,Mbpp_567_gpt-4o,gpt-4o,gpt-4o-mini-2024-07-18,Write a function to check whether a specified list is sorted or not.,"def issort_list(lst):
    for i in range(len(lst) - 1):
        if lst[i] > lst[i + 1]:
            return False
    return True

# Test cases
assert issort_list([1, 2, 4, 6, 8, 10, 12, 14, 16, 17]) == True
assert issort_list([1, 2, 4, 6, 8, 10, 12, 14, 20, 17]) == False
assert issort_list([1, 2, 4, 6, 8, 10, 15, 14, 20]) == False
",,post,True,True,pilot_mbpp2.json
Mbpp_567,mbpp,Mbpp_567_gpt-4o,gpt-4o,gpt-4o-mini-2024-07-18,Write a function to check whether a specified list is sorted or not.,"def issort_list(lst):
    for i in range(len(lst) - 1):
        if lst[i] > lst[i + 1]:
            return False
    return True

# Test cases
assert issort_list([1, 2, 4, 6, 8, 10, 12, 14, 16, 17]) == True
assert issort_list([1, 2, 4, 6, 8, 10, 12, 14, 20, 17]) == False
assert issort_list([1, 2, 4, 6, 8, 10, 15, 14, 20]) == False
",,post,True,True,pilot_mbpp2.json
Mbpp_744,mbpp,Mbpp_744_llama3-70b,llama3-70b,gpt-4o-mini-2024-07-18,Write a function to check if the given tuple has any none value or not.,"def check_none(tup):
    return any(x is None for x in tup)
",,post,True,False,pilot_mbpp2.json
Mbpp_744,mbpp,Mbpp_744_llama3-70b,llama3-70b,gpt-4o-mini-2024-07-18,Write a function to check if the given tuple has any none value or not.,"def check_none(tup):
    return any(x is None for x in tup)
",,post,True,False,pilot_mbpp2.json
Mbpp_744,mbpp,Mbpp_744_llama3-70b,llama3-70b,gpt-4o-mini-2024-07-18,Write a function to check if the given tuple has any none value or not.,"def check_none(tup):
    return any(x is None for x in tup)
",,post,True,False,pilot_mbpp2.json
Mbpp_744,mbpp,Mbpp_744_llama3-70b,llama3-70b,gpt-4o-mini-2024-07-18,Write a function to check if the given tuple has any none value or not.,"def check_none(tup):
    return any(x is None for x in tup)
",,post,True,False,pilot_mbpp2.json
Mbpp_744,mbpp,Mbpp_744_llama3-70b,llama3-70b,gpt-4o-mini-2024-07-18,Write a function to check if the given tuple has any none value or not.,"def check_none(tup):
    return any(x is None for x in tup)
",,post,True,False,pilot_mbpp2.json
Mbpp_744,mbpp,Mbpp_744_llama3-70b,llama3-70b,gpt-4o-mini-2024-07-18,Write a function to check if the given tuple has any none value or not.,"def check_none(tup):
    return any(x is None for x in tup)
",,post,True,False,pilot_mbpp2.json
Mbpp_744,mbpp,Mbpp_744_llama3-70b,llama3-70b,gpt-4o-mini-2024-07-18,Write a function to check if the given tuple has any none value or not.,"def check_none(tup):
    return any(x is None for x in tup)
",,post,True,True,pilot_mbpp2.json
Mbpp_744,mbpp,Mbpp_744_llama3-70b,llama3-70b,gpt-4o-mini-2024-07-18,Write a function to check if the given tuple has any none value or not.,"def check_none(tup):
    return any(x is None for x in tup)
",,post,True,False,pilot_mbpp2.json
Mbpp_744,mbpp,Mbpp_744_llama3-70b,llama3-70b,gpt-4o-mini-2024-07-18,Write a function to check if the given tuple has any none value or not.,"def check_none(tup):
    return any(x is None for x in tup)
",,post,True,False,pilot_mbpp2.json
Mbpp_744,mbpp,Mbpp_744_llama3-70b,llama3-70b,gpt-4o-mini-2024-07-18,Write a function to check if the given tuple has any none value or not.,"def check_none(tup):
    return any(x is None for x in tup)
",,post,True,False,pilot_mbpp2.json
Mbpp_744,mbpp,Mbpp_744_gpt-4o,gpt-4o,gpt-4o-mini-2024-07-18,Write a function to check if the given tuple has any none value or not.,"def check_none(tup):
    for item in tup:
        if item is None:
            return True
    return False

# Test cases to validate the solution
assert check_none((10, 4, 5, 6, None)) == True
assert check_none((7, 8, 9, 11, 14)) == False
assert check_none((1, 2, 3, 4, None)) == True
",,post,True,True,pilot_mbpp2.json
Mbpp_744,mbpp,Mbpp_744_gpt-4o,gpt-4o,gpt-4o-mini-2024-07-18,Write a function to check if the given tuple has any none value or not.,"def check_none(tup):
    for item in tup:
        if item is None:
            return True
    return False

# Test cases to validate the solution
assert check_none((10, 4, 5, 6, None)) == True
assert check_none((7, 8, 9, 11, 14)) == False
assert check_none((1, 2, 3, 4, None)) == True
",,post,True,False,pilot_mbpp2.json
Mbpp_744,mbpp,Mbpp_744_gpt-4o,gpt-4o,gpt-4o-mini-2024-07-18,Write a function to check if the given tuple has any none value or not.,"def check_none(tup):
    for item in tup:
        if item is None:
            return True
    return False

# Test cases to validate the solution
assert check_none((10, 4, 5, 6, None)) == True
assert check_none((7, 8, 9, 11, 14)) == False
assert check_none((1, 2, 3, 4, None)) == True
",,post,True,False,pilot_mbpp2.json
Mbpp_744,mbpp,Mbpp_744_gpt-4o,gpt-4o,gpt-4o-mini-2024-07-18,Write a function to check if the given tuple has any none value or not.,"def check_none(tup):
    for item in tup:
        if item is None:
            return True
    return False

# Test cases to validate the solution
assert check_none((10, 4, 5, 6, None)) == True
assert check_none((7, 8, 9, 11, 14)) == False
assert check_none((1, 2, 3, 4, None)) == True
",,post,True,True,pilot_mbpp2.json
Mbpp_744,mbpp,Mbpp_744_gpt-4o,gpt-4o,gpt-4o-mini-2024-07-18,Write a function to check if the given tuple has any none value or not.,"def check_none(tup):
    for item in tup:
        if item is None:
            return True
    return False

# Test cases to validate the solution
assert check_none((10, 4, 5, 6, None)) == True
assert check_none((7, 8, 9, 11, 14)) == False
assert check_none((1, 2, 3, 4, None)) == True
",,post,True,True,pilot_mbpp2.json
Mbpp_744,mbpp,Mbpp_744_gpt-4o,gpt-4o,gpt-4o-mini-2024-07-18,Write a function to check if the given tuple has any none value or not.,"def check_none(tup):
    for item in tup:
        if item is None:
            return True
    return False

# Test cases to validate the solution
assert check_none((10, 4, 5, 6, None)) == True
assert check_none((7, 8, 9, 11, 14)) == False
assert check_none((1, 2, 3, 4, None)) == True
",,post,True,True,pilot_mbpp2.json
Mbpp_744,mbpp,Mbpp_744_gpt-4o,gpt-4o,gpt-4o-mini-2024-07-18,Write a function to check if the given tuple has any none value or not.,"def check_none(tup):
    for item in tup:
        if item is None:
            return True
    return False

# Test cases to validate the solution
assert check_none((10, 4, 5, 6, None)) == True
assert check_none((7, 8, 9, 11, 14)) == False
assert check_none((1, 2, 3, 4, None)) == True
",,post,True,True,pilot_mbpp2.json
Mbpp_744,mbpp,Mbpp_744_gpt-4o,gpt-4o,gpt-4o-mini-2024-07-18,Write a function to check if the given tuple has any none value or not.,"def check_none(tup):
    for item in tup:
        if item is None:
            return True
    return False

# Test cases to validate the solution
assert check_none((10, 4, 5, 6, None)) == True
assert check_none((7, 8, 9, 11, 14)) == False
assert check_none((1, 2, 3, 4, None)) == True
",,post,True,True,pilot_mbpp2.json
Mbpp_744,mbpp,Mbpp_744_gpt-4o,gpt-4o,gpt-4o-mini-2024-07-18,Write a function to check if the given tuple has any none value or not.,"def check_none(tup):
    for item in tup:
        if item is None:
            return True
    return False

# Test cases to validate the solution
assert check_none((10, 4, 5, 6, None)) == True
assert check_none((7, 8, 9, 11, 14)) == False
assert check_none((1, 2, 3, 4, None)) == True
",,post,True,True,pilot_mbpp2.json
Mbpp_744,mbpp,Mbpp_744_gpt-4o,gpt-4o,gpt-4o-mini-2024-07-18,Write a function to check if the given tuple has any none value or not.,"def check_none(tup):
    for item in tup:
        if item is None:
            return True
    return False

# Test cases to validate the solution
assert check_none((10, 4, 5, 6, None)) == True
assert check_none((7, 8, 9, 11, 14)) == False
assert check_none((1, 2, 3, 4, None)) == True
",,post,True,True,pilot_mbpp2.json
Mbpp_741,mbpp,Mbpp_741_llama3-70b,llama3-70b,gpt-4o-mini-2024-07-18,Write a python function to check whether all the characters are same or not.,"def all_Characters_Same(s: str) -> bool:
    return len(set(s)) == 1
",,post,False,True,pilot_mbpp2.json
Mbpp_741,mbpp,Mbpp_741_llama3-70b,llama3-70b,gpt-4o-mini-2024-07-18,Write a python function to check whether all the characters are same or not.,"def all_Characters_Same(s: str) -> bool:
    return len(set(s)) == 1
",,post,False,True,pilot_mbpp2.json
Mbpp_741,mbpp,Mbpp_741_llama3-70b,llama3-70b,gpt-4o-mini-2024-07-18,Write a python function to check whether all the characters are same or not.,"def all_Characters_Same(s: str) -> bool:
    return len(set(s)) == 1
",,post,False,False,pilot_mbpp2.json
Mbpp_741,mbpp,Mbpp_741_llama3-70b,llama3-70b,gpt-4o-mini-2024-07-18,Write a python function to check whether all the characters are same or not.,"def all_Characters_Same(s: str) -> bool:
    return len(set(s)) == 1
",,post,False,True,pilot_mbpp2.json
Mbpp_741,mbpp,Mbpp_741_llama3-70b,llama3-70b,gpt-4o-mini-2024-07-18,Write a python function to check whether all the characters are same or not.,"def all_Characters_Same(s: str) -> bool:
    return len(set(s)) == 1
",,post,False,True,pilot_mbpp2.json
Mbpp_741,mbpp,Mbpp_741_llama3-70b,llama3-70b,gpt-4o-mini-2024-07-18,Write a python function to check whether all the characters are same or not.,"def all_Characters_Same(s: str) -> bool:
    return len(set(s)) == 1
",,post,False,True,pilot_mbpp2.json
Mbpp_741,mbpp,Mbpp_741_llama3-70b,llama3-70b,gpt-4o-mini-2024-07-18,Write a python function to check whether all the characters are same or not.,"def all_Characters_Same(s: str) -> bool:
    return len(set(s)) == 1
",,post,False,True,pilot_mbpp2.json
Mbpp_741,mbpp,Mbpp_741_llama3-70b,llama3-70b,gpt-4o-mini-2024-07-18,Write a python function to check whether all the characters are same or not.,"def all_Characters_Same(s: str) -> bool:
    return len(set(s)) == 1
",,post,False,True,pilot_mbpp2.json
Mbpp_741,mbpp,Mbpp_741_llama3-70b,llama3-70b,gpt-4o-mini-2024-07-18,Write a python function to check whether all the characters are same or not.,"def all_Characters_Same(s: str) -> bool:
    return len(set(s)) == 1
",,post,False,True,pilot_mbpp2.json
Mbpp_741,mbpp,Mbpp_741_llama3-70b,llama3-70b,gpt-4o-mini-2024-07-18,Write a python function to check whether all the characters are same or not.,"def all_Characters_Same(s: str) -> bool:
    return len(set(s)) == 1
",,post,False,True,pilot_mbpp2.json
Mbpp_741,mbpp,Mbpp_741_gpt-4o,gpt-4o,gpt-4o-mini-2024-07-18,Write a python function to check whether all the characters are same or not.,"def all_Characters_Same(s):
    if not s:  # If the string is empty, return True (edge case)
        return True
    first_char = s[0]
    for char in s:
        if char != first_char:
            return False
    return True

# Tests
assert all_Characters_Same(""python"") == False
assert all_Characters_Same(""aaa"") == True
assert all_Characters_Same(""data"") == False
",,post,True,False,pilot_mbpp2.json
Mbpp_741,mbpp,Mbpp_741_gpt-4o,gpt-4o,gpt-4o-mini-2024-07-18,Write a python function to check whether all the characters are same or not.,"def all_Characters_Same(s):
    if not s:  # If the string is empty, return True (edge case)
        return True
    first_char = s[0]
    for char in s:
        if char != first_char:
            return False
    return True

# Tests
assert all_Characters_Same(""python"") == False
assert all_Characters_Same(""aaa"") == True
assert all_Characters_Same(""data"") == False
",,post,True,False,pilot_mbpp2.json
Mbpp_741,mbpp,Mbpp_741_gpt-4o,gpt-4o,gpt-4o-mini-2024-07-18,Write a python function to check whether all the characters are same or not.,"def all_Characters_Same(s):
    if not s:  # If the string is empty, return True (edge case)
        return True
    first_char = s[0]
    for char in s:
        if char != first_char:
            return False
    return True

# Tests
assert all_Characters_Same(""python"") == False
assert all_Characters_Same(""aaa"") == True
assert all_Characters_Same(""data"") == False
",,post,True,False,pilot_mbpp2.json
Mbpp_741,mbpp,Mbpp_741_gpt-4o,gpt-4o,gpt-4o-mini-2024-07-18,Write a python function to check whether all the characters are same or not.,"def all_Characters_Same(s):
    if not s:  # If the string is empty, return True (edge case)
        return True
    first_char = s[0]
    for char in s:
        if char != first_char:
            return False
    return True

# Tests
assert all_Characters_Same(""python"") == False
assert all_Characters_Same(""aaa"") == True
assert all_Characters_Same(""data"") == False
",,post,True,False,pilot_mbpp2.json
Mbpp_741,mbpp,Mbpp_741_gpt-4o,gpt-4o,gpt-4o-mini-2024-07-18,Write a python function to check whether all the characters are same or not.,"def all_Characters_Same(s):
    if not s:  # If the string is empty, return True (edge case)
        return True
    first_char = s[0]
    for char in s:
        if char != first_char:
            return False
    return True

# Tests
assert all_Characters_Same(""python"") == False
assert all_Characters_Same(""aaa"") == True
assert all_Characters_Same(""data"") == False
",,post,True,False,pilot_mbpp2.json
Mbpp_741,mbpp,Mbpp_741_gpt-4o,gpt-4o,gpt-4o-mini-2024-07-18,Write a python function to check whether all the characters are same or not.,"def all_Characters_Same(s):
    if not s:  # If the string is empty, return True (edge case)
        return True
    first_char = s[0]
    for char in s:
        if char != first_char:
            return False
    return True

# Tests
assert all_Characters_Same(""python"") == False
assert all_Characters_Same(""aaa"") == True
assert all_Characters_Same(""data"") == False
",,post,True,False,pilot_mbpp2.json
Mbpp_741,mbpp,Mbpp_741_gpt-4o,gpt-4o,gpt-4o-mini-2024-07-18,Write a python function to check whether all the characters are same or not.,"def all_Characters_Same(s):
    if not s:  # If the string is empty, return True (edge case)
        return True
    first_char = s[0]
    for char in s:
        if char != first_char:
            return False
    return True

# Tests
assert all_Characters_Same(""python"") == False
assert all_Characters_Same(""aaa"") == True
assert all_Characters_Same(""data"") == False
",,post,True,False,pilot_mbpp2.json
Mbpp_741,mbpp,Mbpp_741_gpt-4o,gpt-4o,gpt-4o-mini-2024-07-18,Write a python function to check whether all the characters are same or not.,"def all_Characters_Same(s):
    if not s:  # If the string is empty, return True (edge case)
        return True
    first_char = s[0]
    for char in s:
        if char != first_char:
            return False
    return True

# Tests
assert all_Characters_Same(""python"") == False
assert all_Characters_Same(""aaa"") == True
assert all_Characters_Same(""data"") == False
",,post,True,False,pilot_mbpp2.json
Mbpp_741,mbpp,Mbpp_741_gpt-4o,gpt-4o,gpt-4o-mini-2024-07-18,Write a python function to check whether all the characters are same or not.,"def all_Characters_Same(s):
    if not s:  # If the string is empty, return True (edge case)
        return True
    first_char = s[0]
    for char in s:
        if char != first_char:
            return False
    return True

# Tests
assert all_Characters_Same(""python"") == False
assert all_Characters_Same(""aaa"") == True
assert all_Characters_Same(""data"") == False
",,post,True,False,pilot_mbpp2.json
Mbpp_741,mbpp,Mbpp_741_gpt-4o,gpt-4o,gpt-4o-mini-2024-07-18,Write a python function to check whether all the characters are same or not.,"def all_Characters_Same(s):
    if not s:  # If the string is empty, return True (edge case)
        return True
    first_char = s[0]
    for char in s:
        if char != first_char:
            return False
    return True

# Tests
assert all_Characters_Same(""python"") == False
assert all_Characters_Same(""aaa"") == True
assert all_Characters_Same(""data"") == False
",,post,True,False,pilot_mbpp2.json
Mbpp_722,mbpp,Mbpp_722_llama3-70b,llama3-70b,gpt-4o-mini-2024-07-18,"The input is given as - a dictionary with a student name as a key and a tuple of float (student_height, student_weight) as a value, - minimal height, - minimal weight. Write a function to filter students that have height and weight above the minimum.","def filter_data(student_data, min_height, min_weight):
    return {name: (height, weight) for name, (height, weight) in student_data.items() if height >= min_height and weight >= min_weight}
",,post,False,True,pilot_mbpp2.json
Mbpp_722,mbpp,Mbpp_722_llama3-70b,llama3-70b,gpt-4o-mini-2024-07-18,"The input is given as - a dictionary with a student name as a key and a tuple of float (student_height, student_weight) as a value, - minimal height, - minimal weight. Write a function to filter students that have height and weight above the minimum.","def filter_data(student_data, min_height, min_weight):
    return {name: (height, weight) for name, (height, weight) in student_data.items() if height >= min_height and weight >= min_weight}
",,post,False,True,pilot_mbpp2.json
Mbpp_722,mbpp,Mbpp_722_llama3-70b,llama3-70b,gpt-4o-mini-2024-07-18,"The input is given as - a dictionary with a student name as a key and a tuple of float (student_height, student_weight) as a value, - minimal height, - minimal weight. Write a function to filter students that have height and weight above the minimum.","def filter_data(student_data, min_height, min_weight):
    return {name: (height, weight) for name, (height, weight) in student_data.items() if height >= min_height and weight >= min_weight}
",,post,False,True,pilot_mbpp2.json
Mbpp_722,mbpp,Mbpp_722_llama3-70b,llama3-70b,gpt-4o-mini-2024-07-18,"The input is given as - a dictionary with a student name as a key and a tuple of float (student_height, student_weight) as a value, - minimal height, - minimal weight. Write a function to filter students that have height and weight above the minimum.","def filter_data(student_data, min_height, min_weight):
    return {name: (height, weight) for name, (height, weight) in student_data.items() if height >= min_height and weight >= min_weight}
",,post,False,True,pilot_mbpp2.json
Mbpp_722,mbpp,Mbpp_722_llama3-70b,llama3-70b,gpt-4o-mini-2024-07-18,"The input is given as - a dictionary with a student name as a key and a tuple of float (student_height, student_weight) as a value, - minimal height, - minimal weight. Write a function to filter students that have height and weight above the minimum.","def filter_data(student_data, min_height, min_weight):
    return {name: (height, weight) for name, (height, weight) in student_data.items() if height >= min_height and weight >= min_weight}
",,post,False,True,pilot_mbpp2.json
Mbpp_722,mbpp,Mbpp_722_llama3-70b,llama3-70b,gpt-4o-mini-2024-07-18,"The input is given as - a dictionary with a student name as a key and a tuple of float (student_height, student_weight) as a value, - minimal height, - minimal weight. Write a function to filter students that have height and weight above the minimum.","def filter_data(student_data, min_height, min_weight):
    return {name: (height, weight) for name, (height, weight) in student_data.items() if height >= min_height and weight >= min_weight}
",,post,False,True,pilot_mbpp2.json
Mbpp_722,mbpp,Mbpp_722_llama3-70b,llama3-70b,gpt-4o-mini-2024-07-18,"The input is given as - a dictionary with a student name as a key and a tuple of float (student_height, student_weight) as a value, - minimal height, - minimal weight. Write a function to filter students that have height and weight above the minimum.","def filter_data(student_data, min_height, min_weight):
    return {name: (height, weight) for name, (height, weight) in student_data.items() if height >= min_height and weight >= min_weight}
",,post,False,True,pilot_mbpp2.json
Mbpp_722,mbpp,Mbpp_722_llama3-70b,llama3-70b,gpt-4o-mini-2024-07-18,"The input is given as - a dictionary with a student name as a key and a tuple of float (student_height, student_weight) as a value, - minimal height, - minimal weight. Write a function to filter students that have height and weight above the minimum.","def filter_data(student_data, min_height, min_weight):
    return {name: (height, weight) for name, (height, weight) in student_data.items() if height >= min_height and weight >= min_weight}
",,post,False,True,pilot_mbpp2.json
Mbpp_722,mbpp,Mbpp_722_llama3-70b,llama3-70b,gpt-4o-mini-2024-07-18,"The input is given as - a dictionary with a student name as a key and a tuple of float (student_height, student_weight) as a value, - minimal height, - minimal weight. Write a function to filter students that have height and weight above the minimum.","def filter_data(student_data, min_height, min_weight):
    return {name: (height, weight) for name, (height, weight) in student_data.items() if height >= min_height and weight >= min_weight}
",,post,False,True,pilot_mbpp2.json
Mbpp_722,mbpp,Mbpp_722_llama3-70b,llama3-70b,gpt-4o-mini-2024-07-18,"The input is given as - a dictionary with a student name as a key and a tuple of float (student_height, student_weight) as a value, - minimal height, - minimal weight. Write a function to filter students that have height and weight above the minimum.","def filter_data(student_data, min_height, min_weight):
    return {name: (height, weight) for name, (height, weight) in student_data.items() if height >= min_height and weight >= min_weight}
",,post,False,True,pilot_mbpp2.json
Mbpp_722,mbpp,Mbpp_722_gpt-4o,gpt-4o,gpt-4o-mini-2024-07-18,"The input is given as - a dictionary with a student name as a key and a tuple of float (student_height, student_weight) as a value, - minimal height, - minimal weight. Write a function to filter students that have height and weight above the minimum.","def filter_data(student_dict, min_height, min_weight):
    return {name: (height, weight) for name, (height, weight) in student_dict.items() if height >= min_height and weight >= min_weight}

# Test cases
assert filter_data({'Cierra Vega': (6.2, 70), 'Alden Cantrell': (5.9, 65), 'Kierra Gentry': (6.0, 68), 'Pierre Cox': (5.8, 66)},6.0,70) == {'Cierra Vega': (6.2, 70)}
assert filter_data({'Cierra Vega': (6.2, 70), 'Alden Cantrell': (5.9, 65), 'Kierra Gentry': (6.0, 68), 'Pierre Cox': (5.8, 66)},5.9,67) == {'Cierra Vega': (6.2, 70),'Kierra Gentry': (6.0, 68)}
assert filter_data({'Cierra Vega': (6.2, 70), 'Alden Cantrell': (5.9, 65), 'Kierra Gentry': (6.0, 68), 'Pierre Cox': (5.8, 66)},5.7,64) == {'Cierra Vega': (6.2, 70),'Alden Cantrell': (5.9, 65),'Kierra Gentry': (6.0, 68),'Pierre Cox': (5.8, 66)}
",,post,False,True,pilot_mbpp2.json
